Population Number | Heuristic | Fitness | NaN Count | Number of valid samples
2 | (neg (sqrt 2.8)) | 0.0 | 0 | 46686579
2 | (neg (abs -2.1)) | 0.0 | 0 | 46686579
2 | (- (/ (max (neg 8.6) (abs covariance)) (neg number)) duration) | 0.25552128243527034 | 0 | 46686579
2 | (max (* (sqrt irc) (abs 4.4)) (sqrt (sqr (sqr drate)))) | 4.595026232962384e-05 | 0 | 46686579
2 | (neg (neg -1.4)) | 2.1757858740676843e-05 | 0 | 46686579
2 | (sqrt (neg (neg (abs variance)))) | 0.4324858129502085 | 0 | 46686579
2 | (abs (sqrt (* (neg (* 7.6 -8.5)) (/ rst_count 7.1)))) | 0.6775132242324984 | 0 | 46686579
2 | (sqr (- (min (sqr -6.2) magnitue) (/ ece_flag_number (neg irc)))) | 0.0 | 46686572 | 7
2 | (sqrt (neg (neg (abs (+ (neg -4.7) 8.8))))) | 2.4426468132810338e-05 | 0 | 46686579
2 | (- (/ (- dhcp tcp) (sqr (sqr -6.2))) duration) | 0.5383244372260232 | 0 | 46686579
3 | (+ (neg (neg 2.7)) (sqrt -2.1)) | 0.0 | 0 | 46686579
3 | (neg (sqrt (+ (sqrt protocol_type) (sqrt cwr_flag_number)))) | 0.01182153508310784 | 0 | 46686579
3 | (- (/ (* protocol_type iat) (sqr (sqr -6.2))) duration) | 0.026654208509487708 | 0 | 46686579
3 | (- (/ (max (neg 8.6) (neg header_length)) (neg number)) duration) | 0.53616106365395 | 0 | 46686579
3 | (abs (+ (sqrt fin_flag_number) (/ udp 8.9))) | 0.05743382142620097 | 0 | 46686579
3 | (abs (sqrt (* (neg (* 7.6 -1.5)) (/ rst_count 7.1)))) | 0.6775132242324958 | 0 | 46686579
3 | (sqrt (neg (neg (* (sqr 1.1) http)))) | 0.007036498747213562 | 0 | 46686579
3 | (/ (min (abs (max (sqr 0.2) arp)) 2.0) (abs -3.5)) | 0.003584220730148672 | 0 | 46686579
3 | (sqrt (- -5.9 (neg (* udp 7.7)))) | 0.05461598546171871 | 0 | 46686579
3 | (sqrt (neg (abs (min (neg flow_duration) 6.4)))) | 0.3195619132620057 | 0 | 46686579
3 | (sqr 0.8) | 0.0 | 0 | 46686579
3 | (max 1.6 -3.6) | 0.0 | 0 | 46686579
3 | (neg (sqrt 3.0)) | 0.0 | 0 | 46686579
3 | iat | 0.0009978470438062857 | 0 | 46686579
3 | (- (/ (sqr -8.1) (neg (sqrt (sqrt header_length)))) duration) | 0.0 | 7496637 | 39189942
3 | (sqr -3.6) | 2.7906068039686478e-05 | 0 | 46686579
3 | (* avg (abs ipv)) | 0.3181446729405214 | 0 | 46686579
3 | (abs (/ 3.9 (abs -7.4))) | 1.1954815186440378e-05 | 0 | 46686579
3 | (abs (sqrt 0.8)) | 0.0 | 0 | 46686579
3 | udp | 0.0546159854621482 | 0 | 46686579
4 | (neg (sqrt (abs (/ weight (neg (/ 0.1 (sqr -3.0))))))) | 0.1472059957301443 | 0 | 46686579
4 | (max (+ (neg (sqrt 3.0)) ssh) min) | 0.09766980049635997 | 0 | 46686579
4 | (sqrt (neg (abs (sqrt (max (abs 7.9) 5.6))))) | 0.0 | 0 | 46686579
4 | (- (/ (sqr -8.1) (abs flow_duration)) duration) | 0.0 | 25303791 | 21382788
4 | (* avg (* http -2.3)) | 0.09666198390051572 | 0 | 46686579
4 | (- (/ (sqr -8.1) (/ variance (neg https))) duration) | 0.0 | 32110960 | 14575619
4 | (abs (sqrt (neg (min 5.9 (/ udp -6.1))))) | 0.05461598546216286 | 0 | 46686579
4 | (/ ece_flag_number (abs (sqrt -7.0))) | 0.00018868677973389285 | 0 | 46686579
4 | (- (/ (sqr -8.1) (sqrt (neg (- 7.1 llc)))) duration) | 0.5382955680868952 | 0 | 46686579
4 | (- (/ (abs (max -9.4 ipv)) (sqr (sqr -6.2))) duration) | 0.5383231707231236 | 0 | 46686579
4 | (abs (sqrt (* (neg (* 7.6 -8.5)) (neg (abs ece_flag_number))))) | 0.0001886867797338925 | 0 | 46686579
4 | (max (+ psh_flag_number ssh) (+ (neg -4.3) dhcp)) | 0.00020316876339633507 | 0 | 46686579
4 | (sqr (sqrt (sqrt (+ (neg (sqrt iat)) (abs std))))) | 0.3971280459919951 | 0 | 46686579
4 | -2.6 | 0.0 | 0 | 46686579
4 | (min telnet (sqrt 4.1)) | 2.27152024016641e-05 | 0 | 46686579
4 | (max (abs (sqrt (abs -6.6))) (sqr (sqr 6.8))) | 0.0 | 0 | 46686579
4 | (* (neg (neg (sqrt (* 5.3 duration)))) (abs -2.7)) | 0.5520201135589327 | 0 | 46686579
4 | (* avg (abs (- -3.1 ssh))) | 0.3181896972050331 | 0 | 46686579
4 | (/ -9.1 (sqr (sqr (+ -2.3 (neg 3.9))))) | 0.0 | 0 | 46686579
4 | (- (neg (sqrt 5.2)) (neg -0.7)) | 0.0 | 0 | 46686579
5 | (abs (sqrt (* (neg (* ack_flag_number -8.5)) (/ rst_count 7.1)))) | 0.6397126387070252 | 0 | 46686579
5 | (sqr (sqrt (sqrt (+ (neg -6.0) (abs std))))) | 0.46969257131017794 | 0 | 46686579
5 | (sqr (sqrt 2.3)) | 4.416550409741502e-05 | 0 | 46686579
5 | (* (neg (neg (sqrt (* 5.3 (sqrt urg_count))))) (abs -2.7)) | 0.6324067553204478 | 0 | 46686579
5 | (* avg (abs -8.0)) | 0.3181931694366097 | 0 | 46686579
5 | (+ (abs (+ -7.0 -3.2)) 8.5) | 3.059786123868913e-05 | 0 | 46686579
5 | (* (- -3.8 avg) (abs -2.7)) | 0.31819316943647585 | 0 | 46686579
5 | (abs (sqr 4.9)) | 2.44971329393662e-06 | 0 | 46686579
5 | (- (sqr (abs -10.0)) duration) | 0.5383231613075908 | 0 | 46686579
5 | (abs (sqrt (+ (neg -7.7) (max http weight)))) | 0.13776962855352223 | 0 | 46686579
5 | (abs (sqr (- (abs (neg syn_flag_number)) (sqrt (abs (sqrt irc)))))) | 0.07936449122713617 | 0 | 46686579
5 | (* (- (* ack_flag_number llc) flow_duration) (abs -2.7)) | 0.01792438063687943 | 0 | 46686579
5 | (* (neg (neg (sqrt (* 5.3 duration)))) (abs (sqr -1.5))) | 0.5520201135549049 | 0 | 46686579
5 | (max (sqr -6.2) (max (neg (min 3.3 -0.8)) (abs covariance))) | 0.2939292131948112 | 0 | 46686579
5 | (+ (* (sqrt max) srate) syn_count) | 0.004438789428600108 | 0 | 46686579
5 | (sqr (sqrt (sqr 4.6))) | 1.8655669531889898e-05 | 0 | 46686579
5 | (max (sqr 4.7) (neg (sqrt (min 6.3 udp)))) | 0.0 | 0 | 46686579
5 | (sqr iat) | 0.3275386549944799 | 0 | 46686579
5 | (sqrt (- (abs (+ (neg tcp) icmp)) (abs -1.7))) | 0.04320936179573748 | 0 | 46686579
5 | (neg (sqrt (abs (/ weight (neg (/ 0.1 (sqr -4.8))))))) | 0.14720599573090265 | 0 | 46686579
6 | (sqr (abs std)) | 0.28920942391235654 | 0 | 46686579
6 | (sqrt (neg (abs (sqr (sqr (neg (sqr -4.6))))))) | 0.0 | 0 | 46686579
6 | (neg (neg (+ psh_flag_number (sqrt http)))) | 0.034351991842192724 | 0 | 46686579
6 | (- (sqr (abs -10.0)) (sqr 8.5)) | 0.0 | 0 | 46686579
6 | (abs (neg -4.9)) | 0.0 | 0 | 46686579
6 | (abs (sqrt (* (neg (* 7.6 -8.5)) 6.0))) | 4.68371906198612e-06 | 0 | 46686579
6 | (sqrt (abs (sqrt -3.4))) | 2.1907718193160883e-06 | 0 | 46686579
6 | (sqr 4.2) | 3.5310411827533526e-06 | 0 | 46686579
6 | (neg tot_sum) | 0.3081181314519219 | 0 | 46686579
6 | (* avg (abs (min 3.1 (neg syn_flag_number)))) | 0.0768995562439626 | 0 | 46686579
6 | (* (- -3.8 avg) (abs (+ 6.6 -5.8))) | 0.31819316943666187 | 0 | 46686579
6 | (sqrt (max (sqrt (sqr (/ srate (abs llc)))) duration)) | 0.02771351491971398 | 5261 | 46681318
6 | (neg (sqr (min (/ llc (sqr (abs 6.6))) -3.1))) | 0.0 | 0 | 46686579
6 | (sqr (neg (neg (min tcp (sqrt ece_flag_number))))) | 0.0001886867797338934 | 0 | 46686579
6 | (abs (sqrt (abs (sqrt (max magnitue (neg -0.9)))))) | 0.2964981510704523 | 0 | 46686579
6 | (max 5.9 -4.5) | 0.0 | 0 | 46686579
6 | (/ (sqr max) (neg -4.9)) | 0.2821209871756144 | 0 | 46686579
6 | (sqr (neg 1.9)) | 2.137695077604179e-05 | 0 | 46686579
6 | (neg (sqrt (abs (/ 1.8 (neg (/ 0.1 (sqr -4.8))))))) | 0.0 | 0 | 46686579
6 | (abs (sqrt (* (neg (* 7.6 iat)) (/ rst_count 7.1)))) | 0.47408460507016026 | 0 | 46686579
7 | ssh | 0.0009930150676062284 | 0 | 46686579
7 | (sqr -2.4) | 0.0 | 0 | 46686579
7 | (- (min avg ece_flag_number) duration) | 0.5383234864038003 | 0 | 46686579
7 | (* (- 0.1 5.4) (abs -2.7)) | 3.677612703546888e-05 | 0 | 46686579
7 | (- (/ (sqr -8.1) (abs -7.7)) duration) | 0.5383231613076851 | 0 | 46686579
7 | (/ (abs (sqr max)) (+ (min 4.7 max) -4.7)) | 0.0 | 46686579 | 0
7 | (abs (sqrt (+ (abs (sqr (neg drate))) (max http weight)))) | 0.14720479840727657 | 0 | 46686579
7 | (sqrt (neg (sqrt (max 3.8 (sqr (abs -3.7)))))) | 5.189549495099591e-05 | 0 | 46686579
7 | (* (- (sqr (sqrt (+ -3.0 variance))) avg) (abs -2.7)) | 0.31849979389312144 | 0 | 46686579
7 | (* (neg (neg (sqrt (* -7.5 -7.7)))) (abs -2.7)) | 0.0 | 0 | 46686579
7 | (- (/ http (neg number)) duration) | 0.5383357623700136 | 0 | 46686579
7 | (- (abs magnitue) duration) | 0.3377386933582063 | 0 | 46686579
7 | (abs (neg header_length)) | 0.31384073828868586 | 0 | 46686579
7 | (* (neg (neg (sqrt (* 5.3 (sqr rate))))) (abs -2.7)) | 0.011088870212332938 | 0 | 46686579
7 | (max 2.9 (+ (neg -4.3) 3.6)) | 0.0 | 0 | 46686579
7 | (neg (neg ack_count)) | 0.025655373483593723 | 0 | 46686579
7 | (sqr (sqrt (sqrt (neg (sqr 0.4))))) | 0.0 | 0 | 46686579
7 | (- (sqrt (* 7.5 -0.5)) (sqr (abs (max syn_count magnitue)))) | 0.3136820650995695 | 0 | 46686579
7 | (sqrt (min (sqr -4.4) -4.5)) | 0.0 | 0 | 46686579
7 | (* (- (neg -2.0) avg) (abs -2.7)) | 0.3181931694367348 | 0 | 46686579
8 | (+ (abs (sqr 9.5)) (neg (+ min (sqrt fin_flag_number)))) | 0.0975896722771135 | 0 | 46686579
8 | (* (neg (neg (sqrt (* 5.3 (sqrt flow_duration))))) (abs -2.7)) | 0.4352309396747943 | 0 | 46686579
8 | (- (sqr 7.9) duration) | 0.5383231613074794 | 0 | 46686579
8 | (* (neg (neg (sqrt (* 5.3 duration)))) (abs -4.7)) | 0.5520201135623787 | 0 | 46686579
8 | (abs (sqrt (* (neg (* -2.1 -8.5)) (/ rst_count 7.1)))) | 0.6775132242325074 | 0 | 46686579
8 | (- (min (min -4.1 9.2) ece_flag_number) duration) | 0.5383231613102079 | 0 | 46686579
8 | (- (/ (abs (+ (neg std) 7.0)) (neg number)) duration) | 0.5860037430350991 | 0 | 46686579
8 | (sqr (/ fin_flag_number (max -9.7 (abs flow_duration)))) | 0.0 | 25303791 | 21382788
8 | (sqr (max (+ (max (sqr -6.8) smtp) -7.7) (sqr tcp))) | 1.0882380209603063e-05 | 0 | 46686579
8 | (* (neg (neg (sqrt (sqr (* 5.8 -7.2))))) (abs -2.7)) | 0.0 | 0 | 46686579
8 | (abs (sqrt (* (neg (* 7.6 -8.5)) (sqr -6.1)))) | 0.0 | 0 | 46686579
8 | (- (* (sqr (abs (abs 1.6))) (neg llc)) duration) | 0.5382865380693932 | 0 | 46686579
8 | (sqrt (neg (abs (sqr (sqr (neg (sqr (abs (sqr -3.6))))))))) | 1.7195102928593583e-05 | 0 | 46686579
8 | (max (sqrt (neg -5.5)) min) | 0.09766980049635997 | 0 | 46686579
8 | (* (neg (neg (sqrt (* 5.3 telnet)))) (abs -2.7)) | 2.2715202401664034e-05 | 0 | 46686579
8 | (* (neg (neg (* -5.3 tcp))) (abs -2.7)) | 0.08982457072599957 | 0 | 46686579
8 | (sqrt (max (sqrt (abs (abs (sqrt avg)))) (sqr ssh))) | 0.29973324772950105 | 0 | 46686579
8 | (- (/ (sqr variance) (neg number)) duration) | 0.5388555060019978 | 0 | 46686579
8 | (abs (sqrt (* (neg avg) (/ rst_count 7.1)))) | 0.5404699771400288 | 0 | 46686579
8 | (* (neg (sqr -3.0)) (abs -2.7)) | 2.296606213065581e-05 | 0 | 46686579
9 | (abs (sqrt iat)) | 0.27784832666470183 | 0 | 46686579
9 | (- (* tot_sum irc) duration) | 0.5382518588879331 | 0 | 46686579
9 | (abs (sqrt (* (neg (* -2.1 -8.5)) iat))) | 0.2778483266646907 | 0 | 46686579
9 | (- (/ http (neg (abs (neg radius)))) duration) | 0.0 | 32110960 | 14575619
9 | (sqrt (max (sqrt 1.9) (sqr telnet))) | 1.702778452183774e-05 | 0 | 46686579
9 | (max 1.1 (neg (abs (sqrt (* -2.3 (abs drate)))))) | 0.0 | 0 | 46686579
9 | (sqrt (neg (abs (neg (abs (/ -5.0 -3.6)))))) | 0.0 | 0 | 46686579
9 | (- (neg (sqr (abs (neg 8.9)))) duration) | 0.5383231613125469 | 0 | 46686579
9 | (+ 6.0 (+ (sqrt (neg header_length)) (sqr syn_count))) | 0.42306827800834307 | 0 | 46686579
9 | (abs (+ (+ (sqr duration) ece_flag_number) (- fin_flag_number syn_flag_number))) | 0.49181600673185333 | 0 | 46686579
9 | (- -3.1 (sqr -5.2)) | 2.5288305741933123e-05 | 0 | 46686579
9 | (- (- (neg (sqrt 7.9)) (max 1.2 std)) duration) | 0.4769523442035327 | 0 | 46686579
9 | (abs (abs (* (sqrt protocol_type) (neg (+ 4.9 avg))))) | 0.19434729108251386 | 0 | 46686579
9 | (abs -6.6) | 2.8378831469210945e-05 | 0 | 46686579
9 | (* (neg urg_count) (abs -4.7)) | 0.24294639774598406 | 0 | 46686579
9 | (- (min avg ece_flag_number) (sqrt 1.6)) | 0.00018868616707224664 | 0 | 46686579
9 | (- (/ (sqr -8.1) (sqrt (neg ack_count))) duration) | 0.0 | 40904332 | 5782247
9 | (- (/ (- (neg 7.0) (sqrt dhcp)) (neg number)) duration) | 0.5373650704606019 | 0 | 46686579
9 | (abs (sqrt (* (neg http) (/ rst_count 7.1)))) | 0.12147475049272224 | 0 | 46686579
9 | (* (neg (neg (sqrt (* 5.3 duration)))) (abs weight)) | 0.21786333869460145 | 0 | 46686579
10 | (max (abs (sqr (* (sqrt 5.4) (min urg_count rate)))) -3.6) | 0.007725315527840638 | 0 | 46686579
10 | (neg (max weight (min (/ syn_flag_number -9.3) ipv))) | 0.00016826018062102093 | 0 | 46686579
10 | (+ (abs llc) 7.4) | 0.008244863372360436 | 0 | 46686579
10 | (* (* (neg (neg llc)) (min -9.8 urg_count)) icmp) | 0.06866983110327354 | 0 | 46686579
10 | (abs (sqrt (* (neg (* -2.1 -8.5)) (/ rst_count -7.6)))) | 0.6775132242324954 | 0 | 46686579
10 | (- (sqr 7.9) (sqr (sqr telnet))) | 2.3091088700852452e-05 | 0 | 46686579
10 | (sqrt (min (neg 8.0) (abs (min ssh min)))) | 4.217262393741268e-05 | 0 | 46686579
10 | (/ (neg 5.8) (neg (neg (min iat telnet)))) | 0.0 | 46686578 | 1
10 | (sqrt (neg (sqr (sqr (sqrt (+ -4.6 telnet)))))) | 2.2741059244836523e-05 | 0 | 46686579
10 | (abs (sqrt (* (neg (* duration -8.5)) (/ rst_count 7.1)))) | 0.6678390134271425 | 0 | 46686579
10 | (max (* variance smtp) -7.8) | 2.672890633347537e-05 | 0 | 46686579
10 | (abs (min syn_flag_number (max (- -5.0 -8.0) -4.6))) | 0.07936449640040992 | 0 | 46686579
10 | (- (max (neg ssh) (sqrt ack_count)) duration) | 0.5382704438812829 | 0 | 46686579
10 | (* (- 6.4 avg) (abs (+ 6.6 -5.8))) | 0.31819316943665277 | 0 | 46686579
10 | (+ (abs 4.4) (+ (sqr radius) (sqr ssh))) | 0.2888492503847052 | 0 | 46686579
10 | (neg (sqrt (abs (max (min (sqrt variance) max) (neg 8.4))))) | 0.3411596651293546 | 0 | 46686579
10 | (abs (sqr (* (+ syn_flag_number -6.4) (sqrt 5.0)))) | 0.07936449639366296 | 0 | 46686579
10 | (- (min avg ece_flag_number) (max urg_count (sqr -8.8))) | 0.14067961256508502 | 0 | 46686579
10 | (sqrt (neg (sqrt (sqrt 6.8)))) | 0.0 | 0 | 46686579
10 | (- (/ (sqr (sqr (min 0.1 icmp))) (neg number)) duration) | 0.5383231514948665 | 0 | 46686579
11 | (- (/ (/ (abs -0.3) (abs tot_size)) (neg number)) duration) | 0.5383210606254183 | 0 | 46686579
11 | (* (neg (neg (sqrt (* (neg 7.3) duration)))) (abs -4.7)) | 0.5520201135572226 | 0 | 46686579
11 | (max (sqr (/ (sqr ssh) header_length)) -3.7) | 0.0 | 7496637 | 39189942
11 | (- (min avg ece_flag_number) (+ -7.8 (+ rate 9.9))) | 0.0110888702100151 | 0 | 46686579
11 | (abs (sqrt flow_duration)) | 0.3195619132620057 | 0 | 46686579
11 | (sqrt -2.3) | 0.0 | 0 | 46686579
11 | (abs (sqrt (abs (sqrt (- (sqrt -0.6) 3.5))))) | 0.0 | 0 | 46686579
11 | (+ 7.9 (abs (sqrt (sqr (neg urg_count))))) | 0.2429463977460041 | 0 | 46686579
11 | (sqrt (neg (abs (sqr (sqr (neg (sqr (neg 7.6)))))))) | 0.0 | 0 | 46686579
11 | (* (+ 5.0 (neg magnitue)) (abs -2.7)) | 0.30245633993405496 | 0 | 46686579
11 | (abs (+ (neg -5.5) (/ -2.9 -0.2))) | 0.0 | 0 | 46686579
11 | (- (min avg (/ -7.6 (- max icmp))) duration) | 0.5376994576183524 | 0 | 46686579
11 | (/ (sqrt (sqrt fin_flag_number)) (min (min avg (sqrt urg_count)) -8.7)) | 0.04777949570539718 | 0 | 46686579
11 | (sqr (sqrt (sqrt (+ (neg -6.0) (abs syn_count))))) | 0.11208823948506749 | 0 | 46686579
11 | (* (- (sqrt psh_flag_number) 1.9) (sqrt (neg (sqrt header_length)))) | 0.4261120654226587 | 0 | 46686579
11 | (/ magnitue (neg -5.4)) | 0.302456339933486 | 0 | 46686579
11 | (abs (sqrt (* (neg (* -2.1 -8.5)) (abs 2.8)))) | 2.41673638421055e-05 | 0 | 46686579
11 | (+ (sqrt (abs icmp)) 1.8) | 0.06866983109944431 | 0 | 46686579
11 | fin_flag_number | 0.04777949570541035 | 0 | 46686579
11 | (sqrt (neg (sqr (+ (abs 7.4) (max -7.9 3.7))))) | 4.734542039242891e-06 | 0 | 46686579
12 | (sqrt (+ (neg udp) (min (sqrt (neg dns)) (sqr -4.4)))) | 0.05431176149235647 | 0 | 46686579
12 | (- (/ (abs (max llc ipv)) (sqr (sqr -6.2))) duration) | 0.5383231707231236 | 0 | 46686579
12 | (sqrt (neg (/ (max syn_count 6.6) (neg (abs icmp))))) | 0.0 | 39042979 | 7643600
12 | (abs (sqrt (abs (* (/ 9.8 (* -7.4 -1.4)) 9.5)))) | 1.7065550783241166e-05 | 0 | 46686579
12 | (abs (sqrt (abs srate))) | 0.027240516069907475 | 0 | 46686579
12 | (abs psh_flag_number) | 0.03835295312424515 | 0 | 46686579
12 | (abs (sqrt (* (neg (* 3.0 -8.5)) (/ rst_count 7.1)))) | 0.6775132242325018 | 0 | 46686579
12 | (/ (sqr (* 7.1 rst_count)) 4.5) | 0.26023875776852035 | 0 | 46686579
12 | (sqrt (neg number)) | 0.07870608812580254 | 0 | 46686579
12 | (sqrt (* urg_count (- arp (* smtp (- rst_count -1.1))))) | 0.003391571691356437 | 0 | 46686579
12 | (- (/ http (neg number)) (sqrt -0.3)) | 0.001265902730340082 | 0 | 46686579
12 | (- (sqrt rate) duration) | 0.10903231878557325 | 0 | 46686579
12 | (sqr (neg (neg (abs 9.2)))) | 1.8655669531889898e-05 | 0 | 46686579
12 | (sqrt (neg (/ (/ 1.2 (abs -2.0)) 3.1))) | 0.0 | 0 | 46686579
12 | (- (/ (abs (max 3.0 cwr_flag_number)) (sqr (sqr -6.2))) duration) | 0.5383231613052439 | 0 | 46686579
12 | (- (sqrt tcp) duration) | 0.5360996055899646 | 0 | 46686579
12 | (- (- (/ -3.8 (sqr -6.7)) -5.3) duration) | 0.5383231613062931 | 0 | 46686579
12 | (- (min (min 6.8 psh_flag_number) ece_flag_number) duration) | 0.538323161307869 | 0 | 46686579
12 | (abs (/ -9.1 (abs (max (neg 1.1) smtp)))) | 0.0 | 46686576 | 3
12 | (/ (- urg_count (abs covariance)) (/ (sqrt dns) (abs -7.9))) | 0.0 | 46680478 | 6101
13 | (+ ack_flag_number 9.9) | 0.3418300517907681 | 0 | 46686579
13 | (- (neg (sqr (abs (sqrt (abs (neg 3.2)))))) duration) | 0.5383231613050682 | 0 | 46686579
13 | (abs (sqrt (/ (abs (sqr 6.5)) (abs -9.3)))) | 0.0 | 0 | 46686579
13 | (- (/ (sqr -8.1) (abs (neg covariance))) duration) | 0.0 | 32110960 | 14575619
13 | (- (/ (neg (neg icmp)) (neg number)) duration) | 0.5382229410104291 | 0 | 46686579
13 | (* (max (- ack_flag_number (neg (abs 5.0))) 1.1) (abs 3.1)) | 0.34183005179904513 | 0 | 46686579
13 | (* (- (sqr (sqrt (neg (neg 5.9)))) avg) (abs -2.7)) | 0.31819316943640674 | 0 | 46686579
13 | (- (/ (sqr (+ -7.2 (sqr 4.2))) (neg number)) duration) | 0.5502930900747608 | 0 | 46686579
13 | (* (neg (neg (sqrt (* (sqrt rate) duration)))) (abs -4.7)) | 0.011531475654549778 | 0 | 46686579
13 | (sqr (sqrt (abs (abs number)))) | 0.00011688789013239032 | 0 | 46686579
13 | (* (min (abs -3.2) dns) (abs -4.7)) | 0.024746286524164808 | 0 | 46686579
13 | (sqrt (neg (neg (- (- (abs 9.1) (sqrt 4.1)) -0.1)))) | 1.1167750533189258e-05 | 0 | 46686579
13 | (- (/ cwr_flag_number (neg number)) duration) | 0.5383231566685335 | 0 | 46686579
13 | (abs (sqrt (* (* 0.8 -6.7) (/ rst_count 7.1)))) | 0.677513224232499 | 0 | 46686579
13 | (sqr (* (abs protocol_type) 6.0)) | 0.039010776201881835 | 0 | 46686579
13 | (sqrt (sqrt (* rst_count (abs -9.3)))) | 0.7133832969346969 | 0 | 46686579
13 | (sqr (sqrt (sqrt (+ (neg (sqrt iat)) (abs (abs 4.9)))))) | 0.40832116326327367 | 0 | 46686579
13 | (abs (abs (+ (sqrt (* 8.4 (neg -1.8))) https))) | 0.44379573768581626 | 0 | 46686579
13 | (sqrt (neg (abs (sqr (sqr (neg (sqr (abs 7.3)))))))) | 7.631799108033316e-06 | 0 | 46686579
13 | (sqrt (neg (abs (abs (min variance (- (sqr 6.0) -9.2)))))) | 0.4324858129502085 | 0 | 46686579
14 | 2.2 | 0.0 | 0 | 46686579
14 | (sqr (neg (sqrt -2.2))) | 0.0 | 0 | 46686579
14 | (+ (sqr (sqr ack_flag_number)) 9.9) | 0.3418300517907681 | 0 | 46686579
14 | (+ (abs dns) 9.9) | 0.024746286218581205 | 0 | 46686579
14 | (sqr (* -2.9 (neg (sqr 5.0)))) | 0.0 | 0 | 46686579
14 | (abs (sqrt (sqrt (abs (abs (sqr fin_count)))))) | 0.049169110785397846 | 0 | 46686579
14 | (abs (sqrt (* (neg (* -2.1 -8.5)) 4.7))) | 0.0 | 0 | 46686579
14 | (sqr (max (neg (sqr cwr_flag_number)) (sqr 3.8))) | 0.0 | 0 | 46686579
14 | (* (neg (neg (sqrt (neg (abs (sqr -8.5)))))) (abs -2.7)) | 0.0 | 0 | 46686579
14 | (- (/ (sqr -8.1) (neg -2.0)) duration) | 0.5383231613058893 | 0 | 46686579
14 | (/ (+ ipv (sqr -4.6)) (/ (sqrt dns) (abs -7.9))) | 0.0 | 46680478 | 6101
14 | (sqrt (sqrt 5.5)) | 2.0210134674977114e-05 | 0 | 46686579
14 | (- (/ (sqr -8.1) weight) duration) | 0.5350385099034589 | 0 | 46686579
14 | (abs (sqrt (* (max -4.2 (abs 3.3)) (/ rst_count 7.1)))) | 0.6775132242325046 | 0 | 46686579
14 | (sqrt (neg (abs (sqr (sqr -3.6))))) | 2.7906068039686478e-05 | 0 | 46686579
14 | (abs (sqrt (+ (neg (abs 8.0)) -1.1))) | 0.0 | 0 | 46686579
14 | (* (neg (neg (sqrt (sqr (/ iat -9.5))))) (abs -2.7)) | 0.0009978470438129104 | 0 | 46686579
14 | -7.8 | 0.0 | 0 | 46686579
