Population Number | Heuristic | Fitness | NaN Count | Number of valid samples
3 | (- (max duration -2.9) (neg (+ (neg -1.9) variance))) | 0.5427095697856656 | 0 | 46686579
3 | (* (- (sqr (sqr 6.5)) 9.6) (neg (neg (sqr 3.3)))) | 0.0 | 0 | 46686579
3 | (/ (/ -0.3 -3.3) rst_count) | 0.0 | 34391148 | 12295431
3 | (- (max duration covariance) (neg (+ (sqr rst_count) covariance))) | 0.3350458744233679 | 0 | 46686579
3 | (* (- (sqr (sqr number)) 9.6) (neg tot_size)) | 0.325722646220342 | 0 | 46686579
3 | (- (max duration covariance) (neg (+ (neg -1.9) cwr_flag_number))) | 0.29392432390666784 | 0 | 46686579
4 | (- (max duration (sqr -5.5)) (neg (+ (neg -1.9) variance))) | 0.5429205090762644 | 0 | 46686579
4 | (- (max duration -2.9) (neg (+ (neg -1.9) variance))) | 0.5427095697856656 | 0 | 46686579
4 | (* (sqr 9.3) (* (sqrt max) weight)) | 0.39637347884679464 | 0 | 46686579
4 | (* (- (sqr (sqr number)) 9.6) (neg (neg (sqr 3.3)))) | 0.35428577117729 | 0 | 46686579
4 | (* (- (sqr (sqr number)) avg) (neg (neg (sqr 3.3)))) | 0.3371396795867755 | 0 | 46686579
4 | (* (- (neg -2.4) 9.6) (neg (neg (sqr 3.3)))) | 4.079834508726094e-08 | 0 | 46686579
4 | (- (max duration -2.9) (+ (- -7.1 fin_flag_number) drate)) | 0.5377902856078467 | 0 | 46686579
4 | (- tot_sum (neg (+ (neg -1.9) variance))) | 0.30814693315267183 | 0 | 46686579
4 | (- (/ fin_flag_number (sqrt 3.6)) (neg (+ (neg -1.9) variance))) | 0.42393946249762593 | 0 | 46686579
4 | (- (max duration -2.9) (abs (/ (sqrt 4.0) (neg ack_count)))) | 0.0 | 40904332 | 5782247
4 | (- (max duration (sqr -9.1)) (neg (+ (neg -1.9) variance))) | 0.49926583978761846 | 0 | 46686579
4 | (max (sqr (+ (neg -5.8) dhcp)) (/ -3.4 std)) | 0.00020317344545354706 | 0 | 46686579
4 | (* (- (sqr (sqr number)) 9.6) (sqr syn_count)) | 0.16604090334683588 | 0 | 46686579
4 | (* (sqr 9.3) (* (sqrt (neg (max header_length ssh))) weight)) | 0.37046060609560916 | 0 | 46686579
4 | (* (sqr 9.3) (* (neg (abs 9.5)) weight)) | 0.00016826017414083518 | 0 | 46686579
4 | (* (- (sqr (sqr number)) avg) (neg (neg (sqr arp)))) | 0.0030340357174593463 | 0 | 46686579
4 | (- (max 7.3 (sqr -5.5)) (neg (+ (neg -1.9) variance))) | 0.5101597881824909 | 0 | 46686579
4 | (- (max duration (sqr 8.8)) (neg (+ (neg -1.9) variance))) | 0.5154940262598453 | 0 | 46686579
4 | (* (- (sqr 6.3) avg) (neg (neg (sqr 3.3)))) | 0.3181931694366472 | 0 | 46686579
4 | (* (* (sqrt cwr_flag_number) -5.6) (neg (neg (sqr 3.3)))) | 0.00013245129929680819 | 0 | 46686579
5 | (- (max duration (sqr -5.5)) (neg (+ (neg -1.9) variance))) | 0.5429205090762644 | 0 | 46686579
5 | (- (max duration -2.9) (neg (+ (neg -1.9) variance))) | 0.5427095697856656 | 0 | 46686579
5 | (- (max duration -2.9) (+ (- -7.1 fin_flag_number) drate)) | 0.5377902856078467 | 0 | 46686579
5 | (- (max duration (sqr 8.8)) (neg (+ (neg -1.9) variance))) | 0.5154940262598453 | 0 | 46686579
5 | (- (max 7.3 (sqr -5.5)) (neg (+ (neg -1.9) variance))) | 0.5101597881824909 | 0 | 46686579
5 | (- (max duration -2.9) (neg header_length)) | 0.3138540110123071 | 0 | 46686579
5 | (* (+ (neg 8.7) -4.1) (- llc (max psh_flag_number -4.4))) | 0.038021571423255365 | 0 | 46686579
5 | (- (max duration -2.9) (neg (+ (neg (sqr llc)) variance))) | 0.5427230126548837 | 0 | 46686579
5 | (- (max duration -2.9) (neg (+ (neg (abs ipv)) variance))) | 0.5427230126548837 | 0 | 46686579
5 | (- (max duration (sqr -5.5)) (neg (abs -6.0))) | 0.5385377129939906 | 0 | 46686579
5 | (- (max duration (sqr duration)) (neg (+ (neg -1.9) variance))) | 0.49183394517422935 | 0 | 46686579
5 | (- (max duration (sqr -7.0)) (neg (+ (neg -1.9) variance))) | 0.5435351458779454 | 0 | 46686579
5 | (- (max fin_flag_number (sqr -5.5)) (neg (+ (neg -1.9) variance))) | 0.5101597881824909 | 0 | 46686579
5 | (- (max (sqrt dhcp) -2.9) (+ (- -7.1 fin_flag_number) drate)) | 0.047760838417605526 | 0 | 46686579
5 | (- (max duration -2.9) (neg (abs (+ -1.3 ack_count)))) | 0.538394255042729 | 0 | 46686579
5 | (abs (/ (abs (sqrt (+ 1.5 (abs (sqr -3.5))))) -0.4)) | 1.416829371445074e-05 | 0 | 46686579
5 | (+ -2.7 (abs 6.9)) | 0.0 | 0 | 46686579
5 | (- (max duration (sqr -5.5)) (neg (+ (neg -0.2) variance))) | 0.542920509076435 | 0 | 46686579
5 | (- (max icmp (sqr -5.5)) (neg (+ (neg -1.9) variance))) | 0.5101597881824909 | 0 | 46686579
5 | (- (max duration -2.9) (neg (+ (neg (abs rate)) variance))) | 0.011165849650485976 | 0 | 46686579
6 | (- (max duration (sqr -7.0)) (neg (+ (neg -1.9) variance))) | 0.5435351458779454 | 0 | 46686579
6 | (- (max duration (sqr -5.5)) (neg (+ (neg -0.2) variance))) | 0.542920509076435 | 0 | 46686579
6 | (- (max duration (sqr -5.5)) (neg (+ (neg -1.9) variance))) | 0.5429205090762644 | 0 | 46686579
6 | (- (max duration -2.9) (neg (+ (neg (sqr llc)) variance))) | 0.5427230126548837 | 0 | 46686579
6 | (- (max duration -2.9) (neg (+ (neg (abs ipv)) variance))) | 0.5427230126548837 | 0 | 46686579
6 | (- (max -3.5 (sqr -5.5)) (neg (+ (neg -1.9) variance))) | 0.5101597881824909 | 0 | 46686579
6 | (- 9.3 (neg (+ (neg (abs ipv)) variance))) | 0.5092629403223452 | 0 | 46686579
6 | (- (max duration (sqr -5.5)) (neg (+ (abs duration) variance))) | 0.5406563266769595 | 0 | 46686579
6 | (- (max -6.4 (sqr -5.5)) (neg (+ (neg -1.9) variance))) | 0.5101597881824909 | 0 | 46686579
6 | (- (neg (sqrt 2.4)) (neg (+ (neg (abs ipv)) variance))) | 0.5092629403495902 | 0 | 46686579
6 | (- (max duration (abs syn_count)) (neg (+ (neg -1.9) variance))) | 0.5427095697856656 | 0 | 46686579
6 | (- (max duration -2.9) (neg (+ (neg (sqr -0.9)) variance))) | 0.5427095697875962 | 0 | 46686579
6 | (- (max -7.1 (sqr -5.5)) (neg (+ (neg -1.9) variance))) | 0.5101597881824909 | 0 | 46686579
6 | (- (sqr 4.2) (neg (+ (neg -1.9) variance))) | 0.5101597881490154 | 0 | 46686579
6 | (- (max duration -2.9) (+ -0.4 (abs 4.2))) | 0.5383231613051381 | 0 | 46686579
6 | (- (max duration -2.9) (neg -0.8)) | 0.5383231613050794 | 0 | 46686579
6 | (- (max duration icmp) (neg (+ (neg (sqr llc)) variance))) | 0.5427230126548837 | 0 | 46686579
6 | (- (max dhcp -2.9) (neg (+ (neg (sqr llc)) variance))) | 0.5092548973157257 | 0 | 46686579
6 | (sqrt (/ (+ 6.8 4.0) (sqr (- rate (abs 1.1))))) | 0.00016382242684080727 | 0 | 46686579
6 | (- (sqrt (abs -6.8)) (neg (+ (neg (abs ipv)) variance))) | 0.5092629403452571 | 0 | 46686579
7 | (- (max duration (sqr -7.0)) (neg (+ (neg -1.9) variance))) | 0.5435351458779454 | 0 | 46686579
7 | (- (max duration (sqr -5.5)) (neg (+ (neg -0.2) variance))) | 0.542920509076435 | 0 | 46686579
7 | (- (max duration (sqr -5.5)) (neg (+ (neg -1.9) variance))) | 0.5429205090762644 | 0 | 46686579
7 | (- (max duration -2.9) (neg (+ (neg (abs ipv)) variance))) | 0.5427230126548837 | 0 | 46686579
7 | (- (max duration icmp) (neg (+ (neg (sqr llc)) variance))) | 0.5427230126548837 | 0 | 46686579
7 | (- (max duration (sqr irc)) (neg (+ (neg -1.9) variance))) | 0.5427095697856656 | 0 | 46686579
7 | (/ (abs (sqr 0.5)) -1.0) | 0.0 | 0 | 46686579
7 | (- (max 6.0 -2.9) (neg (+ (neg (abs ipv)) variance))) | 0.5092629403421465 | 0 | 46686579
7 | (- (max duration (sqr -7.0)) (sqr -2.4)) | 0.5391651398959377 | 0 | 46686579
7 | (- (max duration icmp) (neg (+ (neg (sqr llc)) max))) | 0.46436588453321187 | 0 | 46686579
7 | (- (max duration icmp) (neg (+ (neg (abs dhcp)) variance))) | 0.5427095770987052 | 0 | 46686579
7 | (- (max weight icmp) (neg (+ (neg (sqr llc)) variance))) | 0.0054717421756132496 | 0 | 46686579
7 | (- (max duration (sqr -8.8)) (neg (+ (neg -1.9) variance))) | 0.5154940262598453 | 0 | 46686579
7 | (- (max duration 5.7) (neg (+ (neg (abs ipv)) variance))) | 0.542740747406066 | 0 | 46686579
7 | (- (max duration (sqr -7.0)) (neg (+ (neg -3.9) variance))) | 0.5435351458778067 | 0 | 46686579
7 | (- (max duration (sqr -7.0)) (neg (+ (neg -1.9) tcp))) | 0.5407167359609442 | 0 | 46686579
7 | (- (max duration (sqr -7.0)) (/ http -8.7)) | 0.5391711195201923 | 0 | 46686579
7 | (- (max duration (sqr -5.5)) (neg (+ (neg -1.9) std))) | 0.4772105912538938 | 0 | 46686579
7 | (- (max cwr_flag_number -2.9) (neg (+ (neg (abs ipv)) variance))) | 0.5092547360671262 | 0 | 46686579
7 | (abs (sqr (sqrt (sqr min)))) | 0.11599717358569507 | 0 | 46686579
8 | (- (max duration (sqr -7.0)) (neg (+ (neg -1.9) variance))) | 0.5435351458779454 | 0 | 46686579
8 | (- (max duration (sqr -7.0)) (neg (+ (neg -3.9) variance))) | 0.5435351458778067 | 0 | 46686579
8 | (- (max duration (sqr -5.5)) (neg (+ (neg -0.2) variance))) | 0.542920509076435 | 0 | 46686579
8 | (- (max duration (sqr -5.5)) (neg (+ (neg -1.9) variance))) | 0.5429205090762644 | 0 | 46686579
8 | (- (max duration 5.7) (neg (+ (neg (abs ipv)) variance))) | 0.542740747406066 | 0 | 46686579
8 | (- (max duration 5.7) (sqr (neg (* fin_count rate)))) | 0.0027479804960861393 | 0 | 46686579
8 | (- (max -4.7 (sqr -5.5)) (neg (+ (neg -1.9) variance))) | 0.5101597881824909 | 0 | 46686579
8 | (- (max duration (sqr fin_count)) (neg (+ (neg -0.2) variance))) | 0.40028567297153334 | 0 | 46686579
8 | (sqrt (* (abs (sqrt drate)) 5.5)) | 0.0011369447326470554 | 0 | 46686579
8 | (- rst_count (neg (+ (neg -0.2) variance))) | 0.49189704493812286 | 0 | 46686579
8 | (- (max std (sqr -5.5)) (neg (+ (neg -1.9) variance))) | 0.43716157381731724 | 0 | 46686579
8 | (- (max duration (sqr -5.5)) (neg (+ (neg -0.2) ack_count))) | 0.5382378149548239 | 0 | 46686579
8 | (- (max duration (sqr -7.0)) (neg (+ (neg -1.9) syn_count))) | 0.5412450227208646 | 0 | 46686579
8 | (- (max duration 5.7) (neg (* ipv -1.1))) | 0.53835623125882 | 0 | 46686579
8 | (- (max duration 5.7) (neg (+ (neg 1.2) variance))) | 0.5427274450740768 | 0 | 46686579
8 | (- (max duration (sqr -7.0)) (min fin_flag_number 0.6)) | 0.5393790539616784 | 0 | 46686579
8 | (- (max duration (sqr -5.0)) (neg (+ (neg -0.2) variance))) | 0.542864589548913 | 0 | 46686579
8 | (- (max duration (sqr -5.5)) (neg (+ (neg -0.2) arp))) | 0.5385447543243324 | 0 | 46686579
8 | (abs (* 9.6 (min (abs -4.9) https))) | 0.4437957376781097 | 0 | 46686579
8 | (- (max duration (sqr -7.0)) (neg (+ 0.5 variance))) | 0.5435351458805299 | 0 | 46686579
9 | (- (max duration (sqr -7.0)) (neg (+ 0.5 variance))) | 0.5435351458805299 | 0 | 46686579
9 | (- (max duration (sqr -7.0)) (neg (+ (neg -1.9) variance))) | 0.5435351458779454 | 0 | 46686579
9 | (- (max duration (sqr -7.0)) (neg (+ (neg -3.9) variance))) | 0.5435351458778067 | 0 | 46686579
9 | (- (max duration (sqr -5.5)) (neg (+ (neg -0.2) variance))) | 0.542920509076435 | 0 | 46686579
9 | (- (max duration (sqr -5.5)) (neg (+ (neg -1.9) variance))) | 0.5429205090762644 | 0 | 46686579
9 | (- (max duration (sqr -7.0)) (neg (+ ece_flag_number variance))) | 0.5435348151906124 | 0 | 46686579
9 | (- 2.8 (neg (+ (neg -0.2) variance))) | 0.5101597881071148 | 0 | 46686579
9 | (- (neg (sqr drate)) (neg (+ (neg -3.9) variance))) | 0.4038926083267881 | 0 | 46686579
9 | (- (max duration (sqr -7.0)) (neg (+ (neg 6.3) variance))) | 0.5435351458782344 | 0 | 46686579
9 | (- (max duration (sqr -7.0)) (/ 5.5 -4.2)) | 0.5391651398933827 | 0 | 46686579
9 | (- (max duration (sqr -7.0)) (neg (+ (sqrt cwr_flag_number) variance))) | 0.5435351065897497 | 0 | 46686579
9 | (- (max duration (sqr -7.0)) (neg (sqr (sqr tot_sum)))) | 0.07042766962170142 | 0 | 46686579
9 | (- -2.3 arp) | 0.003584220962539265 | 0 | 46686579
9 | (- (max duration (sqr -7.0)) (/ min (abs -4.7))) | 0.14634561625553755 | 0 | 46686579
9 | (- (max duration (sqr -5.5)) (neg (+ (neg 0.0) variance))) | 0.5429205090788448 | 0 | 46686579
9 | (- (max -9.0 (sqr -7.0)) (neg (+ (neg -1.9) variance))) | 0.5101597880359857 | 0 | 46686579
9 | (- (max duration (sqr -5.5)) (neg (+ (abs 6.2) variance))) | 0.5429205090765173 | 0 | 46686579
9 | (- (max duration (sqrt -7.7)) (neg (+ (neg -1.9) variance))) | 0.5427095697856656 | 0 | 46686579
9 | (- (max duration (sqr -7.0)) (neg (+ -4.4 variance))) | 0.5435351458825458 | 0 | 46686579
9 | (- (max duration (sqr -7.0)) (neg (+ (sqr -6.8) -9.5))) | 0.5391651398965608 | 0 | 46686579
10 | (- (max duration (sqr -7.0)) (neg (+ -4.4 variance))) | 0.5435351458825458 | 0 | 46686579
10 | (- (max duration (sqr -7.0)) (neg (+ 0.5 variance))) | 0.5435351458805299 | 0 | 46686579
10 | (- (max duration (sqr -7.0)) (neg (+ (neg 6.3) variance))) | 0.5435351458782344 | 0 | 46686579
10 | (- (max duration (sqr -7.0)) (neg (+ (neg -1.9) variance))) | 0.5435351458779454 | 0 | 46686579
10 | (- (max duration (sqr -7.0)) (neg (+ (neg -3.9) variance))) | 0.5435351458778067 | 0 | 46686579
10 | (max (sqr syn_count) (sqr fin_count)) | 0.010022212238747386 | 0 | 46686579
10 | (abs (* (max 9.9 (sqrt udp)) -8.6)) | 0.0 | 0 | 46686579
10 | (sqrt udp) | 0.0546159854621482 | 0 | 46686579
10 | (- (max (neg -4.2) (sqr -7.0)) (neg (+ -4.4 variance))) | 0.510159788124095 | 0 | 46686579
10 | (sqrt 4.9) | 0.0 | 0 | 46686579
10 | (- (abs -8.1) (neg (+ -4.4 variance))) | 0.5101597880981154 | 0 | 46686579
10 | (- (max duration (sqr -5.1)) (neg (+ 0.5 variance))) | 0.5428748236987612 | 0 | 46686579
10 | (- (max duration (sqrt (abs variance))) (neg (+ 0.5 variance))) | 0.5427101063461991 | 0 | 46686579
10 | (- (max -0.9 (sqr -7.0)) (neg (+ (neg -3.9) variance))) | 0.5101597880166039 | 0 | 46686579
10 | (- (max duration (sqr -9.7)) (neg (+ (neg 6.3) variance))) | 0.4685946453261322 | 0 | 46686579
10 | (sqr (max (abs -6.4) (neg (sqr variance)))) | 0.0 | 0 | 46686579
10 | (- (max duration (sqr -7.0)) (neg (+ (sqrt 2.8) variance))) | 0.5435351458786674 | 0 | 46686579
10 | (- (max avg (sqr -7.0)) (neg (+ 0.5 variance))) | 0.31827661486723496 | 0 | 46686579
10 | (- (max psh_flag_number (sqr -7.0)) (neg (+ (neg 6.3) variance))) | 0.5101597879926684 | 0 | 46686579
10 | (- (max duration (abs duration)) (neg (+ (neg 6.3) variance))) | 0.5427095697859581 | 0 | 46686579
11 | (- (max duration (sqr -7.0)) (neg (+ -4.4 variance))) | 0.5435351458825458 | 0 | 46686579
11 | (- (max duration (sqr -7.0)) (neg (+ 0.5 variance))) | 0.5435351458805299 | 0 | 46686579
11 | (- (max duration (sqr -7.0)) (neg (+ (sqrt 2.8) variance))) | 0.5435351458786674 | 0 | 46686579
11 | (- (max duration (sqr -7.0)) (neg (+ (neg 6.3) variance))) | 0.5435351458782344 | 0 | 46686579
11 | (- (max duration (sqr -7.0)) (neg (+ (neg -1.9) variance))) | 0.5435351458779454 | 0 | 46686579
11 | (- (max duration (sqr -7.0)) -7.2) | 0.5391651398916545 | 0 | 46686579
11 | (- (max duration (sqr 0.6)) (neg (+ (neg -1.9) variance))) | 0.5427103595587501 | 0 | 46686579
11 | (- (max duration (sqr fin_count)) (neg (+ (neg 6.3) variance))) | 0.40028567297162587 | 0 | 46686579
11 | (- (max duration (sqr 5.6)) (neg (+ (sqrt 2.8) variance))) | 0.5429332837633681 | 0 | 46686579
11 | (- (max duration (sqr -7.0)) (neg (+ 0.5 (neg -1.7)))) | 0.5391651398914988 | 0 | 46686579
11 | (- (max duration (sqr srate)) (neg (+ 0.5 variance))) | 0.00565326544394479 | 0 | 46686579
11 | (- (max duration (* ipv flow_duration)) (neg (+ -4.4 variance))) | 0.02826233753839432 | 0 | 46686579
11 | (- (max fin_flag_number (sqr -7.0)) (neg (+ (neg 6.3) variance))) | 0.5101597879926684 | 0 | 46686579
11 | (sqr (neg fin_count)) | 0.0019711734752400896 | 0 | 46686579
11 | (- (max duration (sqr -7.0)) (neg (+ (neg 0.4) variance))) | 0.5435351458828616 | 0 | 46686579
11 | (- (max duration -8.6) (neg (+ -4.4 variance))) | 0.5427095697902552 | 0 | 46686579
11 | (- (max (sqr 0.0) (sqr -7.0)) (neg (+ 0.5 variance))) | 0.5101597881002192 | 0 | 46686579
11 | (- syn_count (neg (+ 0.5 variance))) | 0.2674765698419847 | 0 | 46686579
11 | (- (max duration (sqr -7.0)) (neg (+ 0.5 rst_count))) | 0.504810694932459 | 0 | 46686579
11 | (- (max duration (sqr -7.0)) (neg (+ 0.5 (abs -8.6)))) | 0.5391651398969997 | 0 | 46686579
12 | (- (max duration (sqr -7.0)) (neg (+ (neg 0.4) variance))) | 0.5435351458828616 | 0 | 46686579
12 | (- (max duration (sqr -7.0)) (neg (+ -4.4 variance))) | 0.5435351458825458 | 0 | 46686579
12 | (- (max duration (sqr -7.0)) (neg (+ 0.5 variance))) | 0.5435351458805299 | 0 | 46686579
12 | (- (max duration (sqr -7.0)) (neg (+ (sqrt 2.8) variance))) | 0.5435351458786674 | 0 | 46686579
12 | (- (max duration (sqr -7.0)) (neg (+ (neg 6.3) variance))) | 0.5435351458782344 | 0 | 46686579
12 | (- (max duration llc) (neg (+ (neg 6.3) variance))) | 0.5427095697859581 | 0 | 46686579
12 | (- (max duration (sqr -7.0)) (neg (abs (sqr (sqrt urg_count))))) | 0.3256871682542869 | 0 | 46686579
12 | (- (max duration (sqr -7.0)) (neg (+ (neg ack_count) variance))) | 0.5435963238221204 | 0 | 46686579
12 | (- (max duration (sqr -7.0)) (neg duration)) | 0.5387946813442723 | 0 | 46686579
12 | (- (max 0.7 (sqr -7.0)) (neg (+ (neg 6.3) variance))) | 0.5101597879926684 | 0 | 46686579
12 | (- (+ (sqrt -5.9) syn_flag_number) (neg (+ -4.4 variance))) | 0.19531586612741414 | 0 | 46686579
12 | (- (max duration (sqr -7.0)) (neg (+ (neg 6.3) -1.0))) | 0.5391651398916771 | 0 | 46686579
12 | (min (neg (sqr -7.9)) srate) | 4.6428516709302945e-05 | 0 | 46686579
12 | (- (max duration (sqr urg_count)) (neg (+ (sqrt 2.8) variance))) | 0.041477254092203666 | 0 | 46686579
12 | (- (max duration (sqr -7.0)) (neg (neg (neg ack_count)))) | 0.5388662659050818 | 0 | 46686579
12 | (- (max psh_flag_number (sqr -7.0)) (neg (+ 0.5 variance))) | 0.5101597881002192 | 0 | 46686579
12 | (- (max duration (sqr -7.0)) (neg (+ -4.4 (abs ece_flag_number)))) | 0.5391648096724486 | 0 | 46686579
12 | (- (max duration (sqr -7.0)) (neg (+ (sqr -4.5) variance))) | 0.5435351458805071 | 0 | 46686579
12 | (- ipv (neg (+ 0.5 variance))) | 0.5100016383498212 | 0 | 46686579
12 | (- (max duration (sqr -7.0)) (neg (sqrt (neg (abs -0.3))))) | 0.5391651398932119 | 0 | 46686579
13 | (- (max duration (sqr -7.0)) (neg (+ (neg ack_count) variance))) | 0.5435963238221204 | 0 | 46686579
13 | (- (max duration (sqr -7.0)) (neg (+ (neg 0.4) variance))) | 0.5435351458828616 | 0 | 46686579
13 | (- (max duration (sqr -7.0)) (neg (+ -4.4 variance))) | 0.5435351458825458 | 0 | 46686579
13 | (- (max duration (sqr -7.0)) (neg (+ 0.5 variance))) | 0.5435351458805299 | 0 | 46686579
13 | (- (max duration (sqr -7.0)) (neg (+ (sqr -4.5) variance))) | 0.5435351458805071 | 0 | 46686579
13 | (- (max duration (sqr -7.0)) (neg (+ 0.5 (sqrt urg_count)))) | 0.5820184048515676 | 0 | 46686579
13 | (- (sqr 5.4) (neg (+ (neg 0.4) variance))) | 0.5101597880703023 | 0 | 46686579
13 | (- (max drate (sqr -7.0)) (neg (+ (neg 0.4) variance))) | 0.5101597881633042 | 0 | 46686579
13 | (- (max duration (sqr -7.0)) (neg (+ (abs 2.2) variance))) | 0.5435351458781114 | 0 | 46686579
13 | (- (max -6.3 (sqr -7.0)) (neg (+ (sqr -4.5) variance))) | 0.5101597881025552 | 0 | 46686579
13 | (- (neg (sqrt tot_size)) (neg (+ -4.4 variance))) | 0.2901159040748886 | 0 | 46686579
13 | (- (max duration (sqr -7.0)) (neg (max smtp radius))) | 0.46807807714655053 | 0 | 46686579
13 | (- (max (sqr fin_count) (sqr -7.0)) (neg (+ -4.4 variance))) | 0.012074383724250789 | 0 | 46686579
13 | (- (max (neg 5.0) (sqr -7.0)) (neg (+ 0.5 variance))) | 0.5101597881002192 | 0 | 46686579
13 | (- (max 2.4 (sqr -7.0)) (neg (+ (neg 0.4) variance))) | 0.5101597881633042 | 0 | 46686579
13 | (- (max llc (sqr -7.0)) (neg (+ (neg 0.4) variance))) | 0.5101597881633042 | 0 | 46686579
13 | (abs (/ (abs (sqr (neg (neg max)))) llc)) | 0.28264796500133177 | 5261 | 46681318
13 | (- (max duration (sqr -7.0)) (neg (+ (neg 0.4) smtp))) | 0.5391651398478655 | 0 | 46686579
13 | (- (max duration (sqr -7.0)) (/ -5.0 8.9)) | 0.5391651398960637 | 0 | 46686579
13 | (- (neg (abs -9.2)) (neg (+ (sqr -4.5) variance))) | 0.5101597880780986 | 0 | 46686579
14 | (- (max duration (sqr -7.0)) (neg (+ 0.5 (sqrt urg_count)))) | 0.5820184048515676 | 0 | 46686579
14 | (- (max duration (sqr -7.0)) (neg (+ (neg ack_count) variance))) | 0.5435963238221204 | 0 | 46686579
14 | (- (max duration (sqr -7.0)) (neg (+ (neg 0.4) variance))) | 0.5435351458828616 | 0 | 46686579
14 | (- (max duration (sqr -7.0)) (neg (+ -4.4 variance))) | 0.5435351458825458 | 0 | 46686579
14 | (- (max duration (sqr -7.0)) (neg (+ 0.5 variance))) | 0.5435351458805299 | 0 | 46686579
14 | (- (max duration (sqr -7.0)) (neg (+ covariance variance))) | 0.2939617011145329 | 0 | 46686579
